Entity Status,Name,Unique Entity ID,Expiration Date,NAICS Code,Address Line 1,Address Line 2,City,State/Province,Zip Code,Source
Inactive,"3BP, Inc.",ZJZUD3FVERW3,10/9/22,325910,2915 Guilford St,,Philadelphia,PA,19152,
Inactive,"Advanced Mobile Group, LLC",HRG5NB665E84,8/25/20,334118,301 S MAIN ST STE 1N,,DOYLESTOWN,PA,18901,
Active,ELLISON INDUSTRIAL CONTROLS LLC,GNM5LFJY1JA4,2/29/24,334513,19 STATE ST,,BELLE VERNON,PA,15012,
Inactive,"Ohms Technologies, Inc.",GHW1EFA2TVW3,3/2/20,334412,2030 Ballantine Ln,,Warrington,PA,18976,
Inactive,"HONOURABLE, LLC",X74FKNXAM114,1/8/20,334419,9412 Meadowbrook Ave,,Philadelphia,PA,19118,
Active,"Mivatek Global, LLC",JWFKGRUF4CU9,2/8/24,333242,6 Dickinson Dr Ste 218,,Chadds Ford,PA,19317,
Active,C2 TACTICAL TRAINING & CONSULTING LLC,K8N3GJ32L4N1,1/16/24,115310,6837 APRIL LN,,HUNTINGDON,PA,16652,
Active,Q S A Inc,NYKDZJ7JJG36,11/29/23,332510,2187 Lincoln Blvd,,Elizabeth,PA,15037,
Inactive,Old Barn Products and Services LLC,EDNKHVGDKVW1,10/30/22,238210,1859 Route 467,,Rome,PA,18837,
Inactive,CREATIVE FORCE VIDEO PRODUCTIONS INC,MKRQY5ZAXAV9,7/7/20,334614,120 FAIRVIEW DR,,CRANBERRY TOWNSHIP,PA,16066,
Active,Railroad Technology and Services Limited Liability Company,Z5FWHYA1SLV9,3/22/24,334516,108 ALLISON WAY,,HOLLIDAYSBURG,PA,16648,
Active,DeVal Life Cycle Support LLC,CKMJDECPCZ63,3/22/24,326121,7341 TULIP STREET,,PHILADELPHIA,PA,19136,
Active,MSA Safety Sales LLC,EDJPMQN1HSJ1,4/2/24,333912,1000 CRANBERRY WOODS DRIVE,,CRANBERRY TOWNSHIP,PA,16066,
Inactive,PRINTECH LLC,GXEENS9K5ZF5,1/25/20,314910,603 JEFFERS CIRCLE,,EXTON,PA,19341,
Inactive,Toroni & Company,M5H9EVQXTPG7,2/29/20,333244,104 John Robert Thomas Dr,,Exton,PA,19341,
Inactive,MaidenCreek Manufacturing Sales Limited Liability Company,LUDAZZQB6QX3,11/28/21,331210,1035 Shoemakersville Rd,,Shoemakersville,PA,19555,
Active,WOLFDOG MEDICAL SUPPLIER LLC,P3V8LJ9YUP23,6/5/24,334510,412 HALLMAN AVE,,CONSHOHOCKEN,PA,19428,
Inactive,"Wescam Usa, Inc.",LNRLJCYDRZB4,12/12/21,334511,615 Epsilon Dr 3rd fl,,Pittsburgh,PA,15238,
Active,LOW LIGHT LABORATORIES LLC,LJUMLN3XYNE7,11/2/23,333314,5149 PRINCE PHILLIP CT,,GIBSONIA,PA,15044,
Active,NEWFORGE TECHNOLOGIES LLC,NSDZMDNU7ZB1,9/27/23,334519,561 DURHAM RD,FL 2,NEWTOWN,PA,18940,
Inactive,Rapid Defense Logistics LLC,NWLWNSWA5K55,3/9/22,325510,301 Stone Church Rd,,Carlisle,PA,17015,
Inactive,"Sapient Industries, Inc.",HML3G7A4JU48,9/22/20,221122,"100 N 18th St, 2 Logan Square Ste 2030",,Philadelphia,PA,19103,
Inactive,PROPTER HOC IMAGING LLC,L6YTBJCNC831,12/7/21,333314,11 19TH ST,,HUNTINGDON,PA,16652,
Inactive,"Senebrum, Inc.",KNKYL3KAGRJ6,2/17/22,334512,5327 Darlington Rd,,Pittsburgh,PA,15217,
Active,DXTX MEDICAL INC,KQFEJMBCN2L5,6/4/24,334510,639 ALPHA DR,,PITTSBURGH,PA,15238,
Inactive,"Trice Medical, Inc.",XJLEXKW33YK8,8/15/20,334510,40 General Warren Blvd Ste 100,,Malvern,PA,19355,
Inactive,Audition Technology LLC,YKB3K191NMU1,3/6/23,334510,5 Bayard Rd Apt 304,,Pittsburgh,PA,15213,
Active,NEUROLIGN USA LLC,KCHWLNDUT268,2/14/24,334510,128 GAMMA DR,,BLAWNOX,PA,15238,
Inactive,CODE ARMADA LLC,U52HLDXCDX64,2/13/22,221310,189 MIFFLIN X RD,,NESCOPECK,PA,18635,
Inactive,"ADVANCE TELECOM & SECURITY, LLC",XKJWJELWT4Q7,11/9/21,238210,50 JEWEL DR,,YORK,PA,17404,
Active,"SPECIALTY NAMEPLATE & MANUFACTURING, INC",JH2GEN9F3CA1,11/29/23,323120,7018 E STATE ST,,HERMITAGE,PA,16148,
Inactive,LEHIGH VALLEY FLUID SYSTEMS LLC,HNF4QFSMFDK9,5/4/23,326220,4245 INDEPENDENCE DR,,SCHNECKSVILLE,PA,18078,
Inactive,Always Ready Solutions LLC,QLEQNCT88ZN5,11/17/22,238210,6218 Wheatland Dr,,Macungie,PA,18062,
Inactive,Spatial Radio Technologies Inc.,N7HTKY1AKRH3,12/10/20,334413,1682 BILTMORE LN,,PITTSBURGH,PA,15217,
Active,Evans Commercial Services LLC,QMLJGWJCU9A5,2/29/24,334419,2000 Fortune Ct,,Bridgeville,PA,15017,
Active,SERVER TECH SUPPLY INC,NB9AG6LPRED9,12/5/23,334111,529 CHESTER PIKE,STE B,PROSPECT PARK,PA,19076,
Inactive,"Sensing Devices, LLC",EDYPLH33DYS5,3/19/19,334519,1809 Olde Homestead Ln,,Lancaster,PA,17601,
Active,"SYSTEM OF SYSTEMS, INC",MS7HHKJBB2F6,12/9/23,333413,1160 FAHS ST,,YORK,PA,17404,
Active,"Corey Associates, LLC",N9G7MDEN2TN1,3/8/24,334419,120 Coreys Way,,Greentown,PA,18426,
Inactive,"Nagle Industries, LLC",LP5BUFYYH6T6,1/18/19,334418,128 NAGLES LN,,DUNCANSVILLE,PA,16635,
Inactive,COCCO ENTERPRISES INC,FZ22FJSQZ4N4,12/16/22,334510,3751 ISLAND AVE STE 101,,PHILADELPHIA,PA,19153,
Inactive,Sparks Entertainment LLC,FQWZACWWQMA3,12/10/20,334310,280 MATTSON RD,,GARNET VALLEY,PA,19060,
Inactive,Innovatus Imaging Corporation,NXWJLMD4NS39,7/11/19,334510,575 Epsilon Dr,,Pittsburgh,PA,15238,
Inactive,Phila Community Builders Incorporated,J3KCY6BRRRG4,5/1/19,334111,4030 Parrish St 3rd Fl,,Philadelphia,PA,19104,
Inactive,"Interconnect Microwave Devices, LLC",C2UUW2YMHB57,3/19/21,334417,1222 Cameron Dr,,Manheim,PA,17545,
Inactive,Acon Traders LLC,V51DBFVFTTW5,1/8/22,334513,7 Chadwick Cir,,Eagleville,PA,19403,
Inactive,Refrigeration Technologies LLC,KQYTNFR5D9K3,3/6/23,333415,72 ROBINSON ST,,POTTSTOWN,PA,19464,
Active,"Business Equipment Solutions Technologies, Inc.",JQMDNLS99EY3,4/26/24,323111,138 W UNION ST,,KINGSTON,PA,18704,
Inactive,Coleman Enterprise LLC,VARMET15XPY8,10/11/19,334220,724 E Main St Box 45,,Hegins,PA,17938,
Inactive,Red Lens Research Group LLC,ESNLXK7WNBA6,12/3/22,112910,2252 TURK RD,,DOYLESTOWN,PA,18901,
Inactive,"Liberty Electronics, Inc.",RZPJYXDCK9G3,4/6/23,334419,114 Wible Way,,Reno,PA,16343,
Inactive,MAKING A DIFFERENCE INDUSTRY SOLUTIONS L.L.C.,MAWBDGN2YPL5,12/16/22,221114,5821 CHESTNUT ST,,PHILADELPHIA,PA,19139,
Inactive,SKIF ELECTRONIC COMPONENTS LLC,T6FYTDDUV4D5,11/24/22,334290,2840 SEBRING RD,,PHILADELPHIA,PA,19152,
Active,CMH INDUSTRIAL INC.,EZLVYGL1R4L5,2/18/24,332710,234 ANDOVER LN,,LITITZ,PA,17543,
Inactive,"Edgeworth Security, LLC",RSNUPZDFM2K4,7/6/22,334290,1000 Commerce Dr 2nd Fl,,Pittsburgh,PA,15275,
Inactive,ARK CONSTRUCTION MANAGEMENT LLC,RWHTG9B8L5H6,6/11/22,236115,2601 N FRONT ST STE 201,,HARRISBURG,PA,17110,
Active,"Precision Neuroscopics, Inc",D859JD6B6TS6,3/26/24,334510,4620 Henry St,,Pittsburgh,PA,15213,
Active,TSlapikas Consulting LLC,UXR2TL6WZP39,3/14/24,334516,626 ORCHARD HILL DRIVE,,Pittsburgh,PA,15238,
Inactive,Ricci Security Solutions Inc,PJ8LDK1BEEA7,7/16/22,238210,305 Middle Rd,,Nanticoke,PA,18634,
Active,OFFICIALLY STAMPED NOTARY SERVICES LLC,Z1A4GJRVKBL3,3/29/24,333112,26 AURILES ST,,DUQUESNE,PA,15110,
Active,SIMPLE ORIGIN INC.,EZN1AMJ9PJM8,11/28/23,334516,5877 COMMERCE ST,STE 218,PITTSBURGH,PA,15206,
Active,XCMR INC,CSUGTGL9HMN9,4/24/24,334517,219 RIGHTERS MILL RD,,PENN VALLEY,PA,19072,
Active,PERFORMANCE CONTROLS INC,VNC8L7Z75F95,2/2/24,334310,151 DOMORAH DR,,MONTGOMERYVILLE,PA,18936,
Inactive,NOVA PROCUREMENT & CONSTRUCTION MANAGEMENT SOLUTIONS LLC,NJEQQMGXK5N3,1/27/23,221310,138 MONTROSE AVE UNIT 15,,BRYN MAWR,PA,19010,
Inactive,"Silmun, Inc.",M27RELAJ9KM1,11/17/22,322230,32 Jacob Way,,Collegeville,PA,19426,
Active,Axon Medical Technologies Limited Liability Company,QDCJB5Q9KYK4,3/16/24,334516,608 Market St Ste 3,,New Cumberland,PA,17070,
Active,FORCE TECHNOLOGY SOLUTIONS LTD,ZAK5NAB7YYR5,1/6/24,334510,5 N PROSPECT AVE,,EAGLEVILLE,PA,19403,
Active,SILICON VALLEY MATERIALS TECHNOLOGY CORP,DFB5MWNY6PY1,1/30/24,325180,300 OLD READING PIKE,STE 1G,STOWE,PA,19464,
Active,"Slick Systems, LLC",CD5DVPLKRPD8,10/13/23,334112,11 Polonia Ct,,White Haven,PA,18661,
Active,PIMIOS LLC,STHCM1UWHY11,4/15/24,334419,1517 6TH AVE,,NEW BRIGHTON,PA,15066,
Inactive,"Clair Brothers Audio Systems, LLC",ZNWDHNSMVGM3,11/2/21,238210,1 Ellen Ave,,Lititz,PA,17543,
Inactive,MOYER-DRABICK AND ASSOCIATES INC.,NDJBJ6PW8XL4,11/30/21,334614,64 AUDREY DR,,BARTO,PA,19504,
Inactive,APEX REPAIR SERVICES LLC,NEKTZ71Q4YL9,6/4/23,238210,196 CHESS RD,,SMITHFIELD,PA,15478,
Active,COUNTY ELECTRICAL & MECHANICAL LLC,V4SDGB2CL6C5,10/11/23,238210,1225 W NORWEGIAN ST,,POTTSVILLE,PA,17901,
Active,MEGNA HEALTH INC,E3FVL5XCFYF3,4/11/24,325413,436 CREAMERY WAY,STE 200,EXTON,PA,19341,
Active,"Precision Testing Solutions, LLC",KT6BCDG62KW1,2/6/24,334516,202 STETTLER DR,,CLAIRTON,PA,15025,
Inactive,Electrical Supply Warehouse LLC,NCL4HS2EQ5P8,12/11/21,332618,1711 Rte 588 Ste 2,,Fombell,PA,16123,
Active,SKA Custom Robots and Machines LLC,W3AXG1U2D4P7,6/21/24,334511,5530 PHILLIPS AVE STE B,,PITTSBURGH,PA,15217,
Active,Willis Sales and Consulting LLC,J42MGRFGKEA6,1/11/24,313230,562 Independence Rd Ste 218,,East Stroudsburg,PA,18301,
Active,UROGENIE LLC,M2TQLQU2CDB9,3/27/24,334510,475 REBERS BRIDGE ROAD,,SINKING SPRING,PA,19608,
Inactive,Pera Labs Inc.,SD4JVKHNGNW4,6/4/22,325413,3675 Market St Ste 200,,Philadelphia,PA,19104,
Active,M & M TRADING LLC,PLQEEPF1UAJ6,11/7/23,332313,175 MEADOWBROOK DR,,BETHEL PARK,PA,15102,
Active,COREPOWER MAGNETICS INC,ZG4MT7M5THD1,3/19/24,334416,1435 BEDFORD AVE,,PITTSBURGH,PA,15219,
Active,"K2H, INC.",F9LYTBQ3NXL8,7/2/24,113310,4744 STATE ROUTE 136,,GREENSBURG,PA,15601,
Inactive,Kaskid Delivery LLC,Q8V5B6JQDW35,10/10/22,334310,4411 Whitaker Ave,,Philadelphia,PA,19120,
Inactive,CASCADE LIMITED,T295D9USUGL1,12/21/22,321920,719 DUNCAN AVE APT 909,,PITTSBURGH,PA,15237,
Active,"A3 GLOBAL, LLC",VUE8JH1RJ2L4,3/15/24,334515,300 SCHELL LN,STE 309310,PHOENIXVILLE,PA,19460,
Active,FM CIBORT LLC,VUMVP6J8UFT4,2/24/24,238210,752 CHAMBERS ST,,HARRISBURG,PA,17113,
Inactive,Edgardo Encarnacio,FW8BB6WB5G13,11/20/22,334512,6349 Cardiff St,,Philadelphia,PA,19149,
Active,LINEAR SECURITY GROUP LLC,JMX3RFV5E9M3,3/1/24,236220,820 MEETINGHOUSE RD,,JENKINTOWN,PA,19046,
Active,GRAVEL CAPITAL LLC,ZS6FX66R8B23,1/9/24,334418,2025 WASHINGTON AVE,STE 211,PHILADELPHIA,PA,19146,
Inactive,LINK INTERNATIONAL LLC,ZEUYJP23X9M5,10/27/22,238210,605 WOLF ST,,PHILADELPHIA,PA,19148,
Active,SWG INC,J9YNBT77BF73,12/9/23,334220,1000 DUNHAM DR,STE 3A,DUNMORE,PA,18512,
Active,VODA LLC,HGF2XQDSTJM9,1/18/24,334118,3238 LOWER MOUNTAIN RD,,FURLONG,PA,18925,
Inactive,Savalia Consulting Inc,GZC3C8LKJZQ4,12/9/22,326199,321 Ridge Point Cir Unit B21,,Bridgeville,PA,15017,
Active,David F Sprankle,YYA1BFJFRC97,2/21/24,334111,405 YORK ST,,GETTYSBURG,PA,17325,
Inactive,CIMCO ELECTRONICS INC,STJCVS1PFSA7,6/5/22,334513,375 VALLEY BROOK RD STE 107,,CANONSBURG,PA,15317,
Active,"ADVANCED RESEARCH SYSTEMS, INC.",C4X9CQ465NP8,12/13/23,333415,7476 INDUSTRIAL PARK WAY,,MACUNGIE,PA,18062,
Active,"ELECTROCELL SYSTEMS, INC.",L5RMU2NM5UA5,4/30/24,238210,3320 NAZARETH RD,,EASTON,PA,18045,
Active,HCS INSTRUMENTATION LLC,RPUPLZH85QH8,11/3/23,334513,326 CYCLE DR,,PORTERSVILLE,PA,16051,
Active,ADVANCED OPTRONICS INC.,X8BVTKLATEA3,1/25/24,334510,4765 FORBES AVE,STE 3,PITTSBURGH,PA,15213,
Inactive,"I.Y.B. CONSULTANTS, LLC",DQ54XCXUCL44,4/26/22,334111,315 THYME LN,,PHILADELPHIA,PA,19128,
Inactive,CORIOLANUS LLC,CC1QCLP5G3L9,7/17/22,322220,470 VAN KIRK ST,,PHILADELPHIA,PA,19120,
Active,VANISH THERAPEUTICS INC,KFUXJEFEJ1F1,7/8/24,334510,216 MURRIN CT,,MARS,PA,16046,
Active,SWITCH STREAMS LLC,T5ELRZ6RRMA1,3/1/24,334220,2103 WOOD AVE,,BRISTOL,PA,19007,
Inactive,RAYCYCLE LLC,M78BAT2JSTE6,11/10/22,221111,274 Sienna Trl,,Venetia,PA,15367,
Active,COHERENT CORP,C11QDRWYE9B6,6/28/24,334413,"375, SAXONBURG BOULEVARD",,SAXONBURG,PA,16056,
Active,"LEECH HOLDINGS, LLC",MWESH12ATJ47,7/17/24,326199,13144 DICKSON ROAD,,MEADVILLE,PA,16335,
Inactive,NICHE ELECTRONICS TECHNOLOGIES INC,Q5VJGJ69W9R5,7/18/23,334418,201 DYKEMAN RD,,SHIPPENSBURG,PA,17257,
Active,BASLER INC,K4MRWX3AK4L5,7/12/24,334118,855 SPRINGDALE DR,STE 203,EXTON,PA,19341,
Active,Avanceon LLC,QMN4GB3HJNA9,7/16/24,334513,300 EAGLEVIEW BLVD # 100,,EXTON,PA,19341,
Active,THRIVE SOLUTIONS LLC,KMZ2PGLETL58,7/4/24,238210,301 ALAN WOOD RD,,CONSHOHOCKEN,PA,19428,
Active,JTJ TECH LLC,VNMERZLLG9J8,3/30/24,238210,3900 HAMILTON BLVD,STE 208,ALLENTOWN,PA,18103,
Active,"PJC SERVICES, LLC",DKDCT83ESJ45,5/14/24,238210,331 HIGHLARK DR,,LARKSVILLE,PA,18704,
Active,"Pertl Supply Integrators, LLC",XEKTTC4KL8N4,5/29/24,238210,5709 WATTSBURG RD,,ERIE,PA,16509,
Active,"APPLIED FOOD DIAGNOSTICS, INC.",Y264ENBGLDD7,5/14/24,334516,25 NAUS WAY,,BLOOMSBURG,PA,17815,
Active,NICHE HOLDINGS LLC,FQMBPKNM7XY9,6/20/24,334418,201 DYKEMAN RD,,SHIPPENSBURG,PA,17257,
Active,Gilded Lotus LLC,ZBD8WKG44K64,5/9/24,236220,400 N York Rd,Unit F,Hatboro,PA,19040,
Active,M&P SECURITY SOLUTIONS LLC,XA8XZZZ7AAZ8,2/27/24,238210,330 STATE ST,,BADEN,PA,15005,
Active,AIMILIGHT SENSORS AND INTELLIGENT SYSTEMS,ELL4HU9RBDM3,6/25/24,334515,1775 DOMINION DR,,PITTSBURGH,PA,15241,
Active,NIDAZ LLC,HNV8VYLQ4G45,7/9/24,333912,5378 FIELDCREST DR,,PITTSBURGH,PA,15236,
Inactive,HALSIT HOLDINGS LLC,JKD7GFK4SHL7,7/12/23,332721,13680 S MOSIERTOWN RD,,MEADVILLE,PA,16335,
Active,OPTICAL FILTERS USA LLC,ES4BGF2V5AE7,7/9/24,334419,13447 S MOSIERTOWN RD,,MEADVILLE,PA,16335,
Active,CLEAR ALIGN LLC,Q555SRKQ3WV3,7/11/24,334413,2550 BOULEVARD OF THE GENERALS,SUITE 280,EAGLEVILLE,PA,19403,
Active,UNITED COMMERCIAL SUPPLY LLC,GRV5FH5RPKL3,7/9/24,221310,6348 LIBRARY RD,STE 2,SOUTH PARK,PA,15129,
Active,"Psychology Software Tools, Inc.",MJEJGMLW3RN6,7/9/24,334118,311 23RD STREET EXT STE 200,,SHARPSBURG,PA,15215,
Active,TESLA ENERGY SOLUTIONS LLC,F4TUENS38D77,7/19/24,334419,66 SNYDER LN,,SPRINGFIELD,PA,19064,
Active,"AKILUM, LLC",J732KVW7SUA3,7/20/24,333993,3933 SUNCREST LN,,BETHLEHEM,PA,18020,
Active,TELEDYNE SCIENTIFIC & IMAGING LLC,JMG4FQ28ZSK9,7/20/24,334413,221 COMMERCE DR,,MONTGOMERYVILLE,PA,18936,
Active,BLUESKYCAREERSANDTRAINING L.L.C.,X2LRHLMFCZ17,7/20/24,334510,1123 MULBERRY ST,,BROOKHAVEN,PA,19015,
Active,J AND J TECHNOLOGY SOLUTIONS LLC,MW3XGAAGJKC8,7/22/24,334118,314 MYRTLE AVE,,CHELTENHAM,PA,19012,
Inactive,MAIER GEORGE S CO INC,P7K9LLRUESK1,7/26/23,332216,5070 W CHESTER PIKE,,EDGEMONT,PA,19028,
Active,"BOSS CONTROLS, INC",L61XNUUCPNL4,7/18/24,334512,235 E MAIN ST,STE 101,LIGONIER,PA,15658,
Active,GREAT INVESTORS DEVELOPMENT CORP,WK33M4KWMH63,7/19/24,333242,9102 WILSON CT,,TOBYHANNA,PA,18466,
Active,POLYGON US CORPORATION,F32LF35GDVW3,7/19/24,236220,7377 WILLIAM AVE,UNIT 100,ALLENTOWN,PA,18106,
Active,COM PROS INC,DBKBBP18FSK3,7/20/24,334290,400 HIGHLAND AVE,,ALTOONA,PA,16602,
Inactive,THORNRIDGE FACILITIES ASSOCIATES LLC,S45ZBNVTEFG3,7/23/23,238210,130 THORNRIDGE DRIVE,,PENNSYLVANIA FURNACE,PA,16865,
Active,EVERSON TESLA INC,YMXGSJLLGDX9,7/23/24,334413,614 GREMAR RD,,NAZARETH,PA,18064,
Active,MICRO FACTURE LLC,CMXLHQ2V39B1,7/24/24,332710,200 N DONNERVILLE RD,,MOUNTVILLE,PA,17554,
Active,TRS TECHNOLOGIES INC,PMYKUK6KNB75,7/24/24,334419,2820 E COLLEGE AVE,,STATE COLLEGE,PA,16801,
Active,AOTA-VAC LLC,G28LAL4M3N71,7/24/24,332999,747 HUNT CLUB LN,,CHESTER SPRINGS,PA,19425,
Active,SENTECH INC,JNNBXWG8PLK4,7/24/24,334416,2425 MARYLAND RD,,WILLOW GROVE,PA,19090,
Active,PAINQX INC,NEC4JJ5BLMT6,7/25/24,334510,205 SANDY FLASH DR,,KENNETT SQUARE,PA,19348,
Active,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,7/24/24,332994,1100 BAIRS RD,,YORK,PA,17408,
Active,"CASSANDRA SPEARMAN, LLC",PJ9TPGMPRQE8,7/21/24,115310,467 BALCONADE DR,,PLEASANT HILLS,PA,15236,
Active,DRAEGER INC,M835NJ4FS8T9,7/25/24,236210,3135 QUARRY RD,,TELFORD,PA,18969,
Active,"FIRST GENERATION VISUAL COMMUNICATIONS, INC.",PJPBNQYKW2T8,7/25/24,334310,"410, ALLENTOWN DRIVE",,ALLENTOWN,PA,18109,
Active,"TriPro Technologies, Inc.",EVUQRZW6JDR3,7/25/24,326199,1517 6th Avenue,,New Brighton,PA,15066,
Inactive,AC RADIO SUPPLY INC,KWLNKJN6H9S8,7/29/23,334220,1539 W PASSYUNK AVE,,PHILADELPHIA,PA,19145,
Active,RAJANT CORP,SV7KD9VZJFM6,7/26/24,334111,200 CHESTERFIELD PKWY,,MALVERN,PA,19355,
Active,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",MCQFBVMKGDJ8,7/11/24,238290,2730 SIDNEY ST STE 310,,PITTSBURGH,PA,15203,
Inactive,MIKROS SYSTEMS LLC,LNQAX12C25Z2,7/12/23,334111,220 COMMERCE DR,STE 300,FORT WASHINGTON,PA,19034,
Active,TRI-STATE TECHNICAL SALES CORP,LQ6NVKL7LK78,7/16/24,332911,382 LANCASTER AVE,,MALVERN,PA,19355,
Active,"PROCURE, INC.",YBMYY5M3FA35,7/15/24,333415,117 FORREST AVE,STE 208,NARBERTH,PA,19072,
Active,"PERMEGEAR, INC.",GXEAM35DSSP7,7/12/24,334516,1815 LEITHSVILLE RD,,HELLERTOWN,PA,18055,
Active,APPLIED CONTROLS INC,FLG3P96SNRX9,7/16/24,334290,47 GENERAL WARREN BLVD,,MALVERN,PA,19355,
Inactive,SCOTT ELECTRIC CO,QDTLBYSQXZF8,7/15/23,237130,1000 S MAIN ST,,GREENSBURG,PA,15601,
Active,ADVANCED DICING TECHNOLOGIES INC,CW6UN3QFNME7,7/31/24,333242,1155 BUSINESS CENTER DR SUITE 120,,HORSHAM,PA,19044,
Inactive,V4GS INC,DPCPALEJAQM7,8/4/23,332994,4103 ROUNDTOP ROAD,,ELIZABETHTOWN,PA,17022,
Active,AMETEK LAND INC,M4Y6VRKTZHY8,8/1/24,334513,150 FREEPORT RD,,PITTSBURGH,PA,15238,
Active,ELECTRO SWITCH CORP.,YFLLZGLN4KC1,7/31/24,334419,130 JAMES WAY,,SOUTHAMPTON,PA,18966,
Active,"CARDIONET, LLC",G9SMY1VYL5H6,8/1/24,334510,1000 CEDAR HOLLOW ROAD SUITE 102,,MALVERN,PA,19355,
Active,"WARREN INSTALLATIONS, INC.",MKCPDXM1L1G7,7/30/24,237130,1842 WILLIAM PENN WAY,STE 101,LANCASTER,PA,17601,
Active,MATRIC LTD,JEHKKAM7B1G7,1/30/24,334220,2099 HILL CITY RD,,SENECA,PA,16346,
Active,Attestor Forensics US Inc,J5KUEAUEKFR3,3/28/24,332999,1171 Apple Rd,,Quakertown,PA,18951,
Active,BASE LAB TOOLS INC,T64MJKVJ3G23,7/29/24,334516,140 N 2ND ST,,STROUDSBURG,PA,18360,
Active,SMITH THOMAS E,W4MXP28PEWV8,7/27/24,334516,233 DATURA DR,,PITTSBURGH,PA,15235,
Active,HACCP ASSURANCE SERVICES INC,ZEQXSPZYBML3,5/15/24,334516,25 NAUS WAY,,BLOOMSBURG,PA,17815,
Active,THERMAL INSTRUMENT CO INC,HEKBU2Q19Y88,5/23/24,334513,217 STERNER MILL RD,,FEASTERVILLE TREVOSE,PA,19053,
Active,MILLENNIUM ALLIANCE INC,JM1PW8NRN7K4,2/28/24,334118,1578 STATE ROUTE 903 STE 3,,JIM THORPE,PA,18229,
Active,THERAPEUTIC OPTIONS LLC,T3CECZSFTML5,2/24/24,334512,325 CHESTNUT ST,STE 883,PHILADELPHIA,PA,19106,
Active,"Fairchild Semiconductor, LLC",FYY1GNUWG3B6,5/18/24,334413,125 Crestwood Road,,Mountain Top,PA,18707,
Active,2B ACCESSIBILITY LLC,GHNBNMSLKEV3,3/1/24,236118,310 STOUFFER AVE,,CHAMBERSBURG,PA,17201,
Inactive,"RE2 ,INC.",JPPQX2EJ3NM1,9/7/23,334511,4925 HARRISON ST,,PITTSBURGH,PA,15201,
Active,APPLIED TRAINING SOLUTIONS LLC,E8ANLA44XRD9,8/30/24,333310,4764 STATE ROUTE 30,,GREENSBURG,PA,15601,
Active,A. Wilcher Creatives LLC,PE12UEGKLH15,8/30/24,238220,107 N 7TH ST APT 163,,ALLENTOWN,PA,18101,
Active,MAGRITEK INC,E228SPHJ6AM7,8/30/24,334516,103 GREAT VALLEY PKWY,,MALVERN,PA,19355,
Active,COMPUNETICS INC,LTLKNETF5415,8/31/24,334412,700 SECO RD,,MONROEVILLE,PA,15146,
Active,"EV PRODUCTS, INC.",NERUGXWL8495,9/2/24,334413,143 ZEHNER SCHOOL RD,,ZELIENOPLE,PA,16063,
Active,KTC INSTRUMENTS LLC,VPG5LJENN7V3,8/30/24,334516,135 INDUSTRY DR,,PITTSBURGH,PA,15275,
Active,WESTINGHOUSE GOVERNMENT SERVICES LLC,KBJUP6M172J9,8/22/24,221118,3000 WESTINGHOUSE DRIVE,,CRANBERRY TOWNSHIP,PA,16066,
Active,LIVEWIRE KIOSK INC,J3WFC5DNMCN6,12/26/23,334118,190 CARLISLE AVE,,YORK,PA,17401,
Active,JAKOB TECHNOLOGY GROUP INC,FA1CLDFYUGJ3,8/17/24,237130,2952 FELTON RD,,EAST NORRITON,PA,19403,
Active,TRITECH APPLIED SCIENCES INC,PQ39YM9HD727,9/6/24,236220,650 N CANNON AVE,# 20,LANSDALE,PA,19446,
Active,"LSM TECHNICAL SOLUTIONS, LLC",EQGEGNUD5DC7,8/23/24,334516,100 MOUNTAIN VIEW DR,,ETTERS,PA,17319,
Active,LEWIS GLOBAL HOLDINGS LLC,XB6LCFYFRQ65,8/23/24,221210,1626 LOCUST ST,,PHILADELPHIA,PA,19103,
Active,EASTERN TIME INC,GP9KJXLBSME5,9/5/24,238210,746 HANOVER AVE,,ALLENTOWN,PA,18109,
Active,LERRO CORP,MLBKVN7YZNR3,9/7/24,334310,905 MADISON AVE,,NORRISTOWN,PA,19403,
Active,CAPP INC,LNKAWHJ8T1T5,9/5/24,221330,201 MARPLE AVE,,CLIFTON HEIGHTS,PA,19018,
Active,AMETEK INC,N5KEKMFCWUR1,9/5/24,221118,"1100, CASSATT ROAD",,BERWYN,PA,19312,
Active,HUB ZONE SERVICES CORP,XG41LTDGK924,9/5/24,236220,1101 CHARTIERS AVE,STE 7,MC KEES ROCKS,PA,15136,
Active,SURFACE MEASUREMENT SYSTEMS LTD NORTH AMERICA,YT1NGJBGHT23,9/5/24,334516,2125 28TH ST SW,STE 1,ALLENTOWN,PA,18103,
Active,CTC ENTERPRISE VENTURES CORP,HK2PDGA6HQ54,9/10/24,211130,100 CTC DR,,JOHNSTOWN,PA,15904,
Active,BOEKEL INDUSTRIES INC,ESCEMHKC73H8,9/10/24,334516,855 PENNSYLVANIA BLVD,,FEASTERVILLE TREVOSE,PA,19053,
Active,"TEK-TEMP INSTRUMENTS, INC.",V45KPFN3UL68,9/10/24,333414,401 MAGNOLIA AVE,,CROYDON,PA,19021,
Active,PITTSBURGH ELECTRICAL INSULATION INC,SD1ZK7LXH874,9/10/24,322299,800 MARTHA ST,,HOMESTEAD,PA,15120,
